id,bom_number,part_number,revision_number,quantity,uom,valid_from,valid_to,plate_id,plate_txt,serial_number,change_number,change_number_to,item,item_id
1035,233829,JY501008,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,379,379
1036,233829,JY511043,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,380,380
1037,233829,JY511058,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,381,381
1038,233829,JY511059,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,382,382
1039,233829,JY511060,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,383,383
1040,233829,JY511066,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,384,384
1041,233829,JY511067,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,385,385
1042,233829,JY511068,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,386,386
1043,233829,JY511069,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,387,387
1044,233829,JY511070,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,388,388
1045,233829,JY511071,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,389,389
1046,233829,JY511073,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,390,390
1047,233829,JY511212,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,391,391
1048,233829,JY511213,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,392,392
1049,233829,JY511214,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,393,393
1050,233829,JY511215,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,394,394
1051,233829,JY511216,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,395,395
1052,233829,JY511217,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,396,396
1053,233829,JY511219,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,397,397
1054,233829,JY511220,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,398,398
1055,233829,JY511221,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,399,399
1056,233829,JY511222,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,400,400
1057,233829,JY511223,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,401,401
1058,233829,JY511224,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,402,402
1059,233829,JY511225,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,403,403
1060,233829,JY511226,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,404,404
1061,233829,JY511227,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,405,405
1062,233829,JY511229,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,406,406
1063,233829,JY511230,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,407,407
1064,233829,JY511231,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,408,408
1065,233829,JY511234,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,409,409
1066,233829,JY511235,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,410,410
1067,233829,JY511236,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,411,411
1068,233829,JY511238,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,412,412
1069,233829,JY521006,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,413,413
1070,233829,JY521214,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,414,414
1071,233829,JY531008,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,415,415
1072,233829,JY531021,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,416,416
1073,233829,JY531022,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,417,417
1074,233829,JY531024,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,418,418
1075,233829,JY531026,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,419,419
1076,233829,JY531027,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,420,420
1077,233829,JY531212,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,421,421
1078,233829,JY531213,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,422,422
1079,233829,JY541016,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,423,423
1080,233829,JY541024,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,424,424
1081,233829,JY541029,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,425,425
1082,233829,JY541031,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,426,426
1083,233829,JY541034,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,427,427
1084,233829,JY541035,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,428,428
1085,233829,JY541036,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,429,429
1086,233829,JY541038,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,430,430
1087,233829,JY541039,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,431,431
1088,233829,JY541040,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,432,432
1089,233829,JY541041,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,433,433
1090,233829,JY541042,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,434,434
1091,233829,JY541044,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,435,435
1092,233829,JY541206,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,436,436
1093,233829,JY541208,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,437,437
1094,233829,JY541209,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,438,438
1095,233829,JY541213,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,439,439
1096,233829,JY541222,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,440,440
1097,233829,JY541224,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,441,441
1098,233829,JY541225,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,442,442
1099,233829,JY541227,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,443,443
1100,233829,JY551015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,444,444
1101,233829,JY551017,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,445,445
1102,233829,JY551018,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,446,446
1103,233829,JY551019,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,447,447
1104,233829,JY551023,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,448,448
1105,233829,JY551024,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,449,449
1106,233829,JY551212,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,450,450
1107,233829,JY551220,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,451,451
1108,233829,JY551225,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,452,452
1109,233829,JY551226,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,453,453
1110,233829,JY551400,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,454,454
1111,233829,JY551401,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,455,455
1112,233829,JY551403,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,456,456
1113,233829,JY551404,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,457,457
1114,233829,JY561001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,458,458
1115,233829,JY561002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,459,459
1116,233829,JY561004,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,460,460
1117,233829,JY561007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,461,461
1118,233829,JY561008,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,462,462
1119,233829,JY561205,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,463,463
1120,233829,JY571012,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,464,464
1121,233829,JY571015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,465,465
1122,233829,JY571023,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,466,466
1123,233829,JY571024,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,467,467
1124,233829,JY571027,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,468,468
1125,233829,JY581011,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,469,469
1126,233829,JY581026,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,470,470
1127,233829,JY581200,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,471,471
1128,233829,JY581404,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,472,472
1129,233829,JY581405,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,473,473
1130,233829,JY591014,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,474,474
1131,233829,JY591015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,475,475
1132,233829,JY591032,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,476,476
1133,233829,JY591037,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,477,477
1134,233829,JY601204,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,478,478
1135,233829,JY601214,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,479,479
1136,233829,JY601215,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,480,480
1137,233829,JY601223,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,481,481
1138,233829,JY601224,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,482,482
1139,233829,JY601225,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,483,483
1140,233829,JY601226,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,484,484
1141,233829,JY601227,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,485,485
1142,233829,JY611202,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,486,486
1143,233829,JY621411,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,487,487
1144,233829,KACE0650,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,488,488
1145,233829,KACH0660,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,489,489
1146,233829,KADM0508,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,490,490
1147,233829,KADM0610,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,491,491
1148,233829,KADM0612,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,492,492
1149,233829,KADM0614,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,493,493
1150,233829,KADM0616,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,494,494
1151,233829,KADM0620,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,495,495
1152,233829,KADM0625,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,496,496
1153,233829,KADP0516,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,497,497
1154,233829,KADQ0606,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,498,498
1155,233829,KADQ0620,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,499,499
1156,233829,KAEM0608,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,500,500
1157,233829,KAEM0610,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,501,501
1158,233829,KAEM0612,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,502,502
1159,233829,KAEM0614,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,503,503
1160,233829,KAEM0616,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,504,504
1161,233829,KAEM0620,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,505,505
1162,233829,KAEQ0635,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,506,506
1163,233829,KAEQ0650,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,507,507
1164,233829,KBBF0408,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,508,508
1165,233829,KBBK0510,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,509,509
1166,233829,KCAJ0605,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,510,510
1167,233829,KCEE0504,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,511,511
1168,233829,KCGJ1010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,512,512
1169,233829,KDBE0613,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,513,513
1170,233829,KDCF0612,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,514,514
1171,233829,KEAB1010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,515,515
1172,233829,KEBA3715,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,516,516
1173,233829,KHAD2015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,517,517
1174,233829,KPBF6304,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,518,518
1175,233829,LAA00007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,519,519
1176,233829,LAC00004,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,520,520
1177,233829,LAC00006,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,521,521
1178,233829,LAC00010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,522,522
1179,233829,LAC00011,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,523,523
1180,233829,LAC00013,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,524,524
1181,233829,LAC00014,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,525,525
1182,233829,LAC00023,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,526,526
1183,233829,LAC00024,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,527,527
1184,233829,LAC00029,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,528,528
1185,233829,LAC00031,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,529,529
1186,233829,LAC00032,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,530,530
1187,233829,LAC00038,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,531,531
1188,233829,LAC00040,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,532,532
1189,233829,LAC00041,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,533,533
1190,233829,LAC00042,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,534,534
1191,233829,LAC00053,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,535,535
1192,233829,LAD00038,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,536,536
1193,233829,LAD00039,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,537,537
1194,233829,LAD00040,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,538,538
1195,233829,LAD00043,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,539,539
1196,233829,LAD00044,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,540,540
1197,233829,LAD00046,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,541,541
1198,233829,LAD00055,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,542,542
1199,233829,LAD00063,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,543,543
1200,233829,LAD00071,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,544,544
1201,233829,LAD00074,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,545,545
1202,233829,LAD00075,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,546,546
1203,233829,LAD00076,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,547,547
1204,233829,LAD00077,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,548,548
1205,233829,LAD00079,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,549,549
1206,233829,LAD00080,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,550,550
1207,233829,LAD00082,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,551,551
1208,233829,LAD00084,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,552,552
1209,233829,LAD00093,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,553,553
1210,233829,LAD00094,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,554,554
1211,233829,LAD00097,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,555,555
1212,233829,LAE00010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,556,556
1213,233829,LAE00014,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,557,557
1214,233829,LAE00015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,558,558
1215,233829,LAE00016,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,559,559
1216,233829,LAE00017,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,560,560
1217,233829,LAE00018,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,561,561
1218,233829,LBB00007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,562,562
1219,233829,LBC00003,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,563,563
1220,233829,LBR00002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,564,564
1221,233829,LBR00003,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,565,565
1222,233829,LBU00007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,566,566
1223,233829,LBU00009,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,567,567
1224,233829,LBU00010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,568,568
1225,233829,LCA00005,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,569,569
1226,233829,LCA00008,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,570,570
1227,233829,LCG00002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,571,571
1228,233829,LCG00003,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,572,572
1229,233829,LCG00004,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,573,573
1230,233829,LCG00006,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,574,574
1231,233829,LCG00008,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,575,575
1232,233829,LCG00009,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,576,576
1233,233829,LCH00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,577,577
1234,233829,LCL00002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,578,578
1235,233829,LDA00004,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,579,579
1236,233829,LDA00007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,580,580
1237,233829,LDA00012,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,581,581
1238,233829,LDA00014,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,582,582
1239,233829,LDA00015,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,583,583
1240,233829,LDA00017,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,584,584
1241,233829,LDB00007,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,585,585
1242,233829,LDB00010,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,586,586
1243,233829,LDB00011,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,587,587
1244,233829,LDB00013,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,588,588
1245,233829,LDB00016,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,589,589
1246,233829,LDB00018,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,590,590
1247,233829,LDB00019,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,591,591
1248,233829,LDB00021,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,592,592
1249,233829,LDB00023,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,593,593
1250,233829,LDB00026,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,594,594
1251,233829,LDB00027,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,595,595
1252,233829,LDB00031,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,596,596
1253,233829,LDC00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,597,597
1254,233829,LDF00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,598,598
1255,233829,LDF00002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,599,599
1256,233829,LEB00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,600,600
1257,233829,LHA00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,601,601
1258,233829,LHA00002,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,602,602
1259,233829,LHD00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,603,603
1260,233829,LJA00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,604,604
1261,233829,LPB00001,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,605,605
1262,233829,PA402204,0,1,EA,2013-06-22,9999-12-31,,,,SCH01220613,,606,606
